vhu,source,destination,started_at,completed_at
357020141243637598,6-13-03-03-903-01,6-13-80-90-023-01,16.03.2021 13:38:29,16.03.2021 13:38:31
357020141243641137,6-12-03-04-920-01,6-12-80-90-046-01,16.03.2021 13:38:30,16.03.2021 13:38:44
357020141243638595,6-12-03-04-920-01,6-12-80-90-046-01,16.03.2021 13:38:47,16.03.2021 13:38:48
357020141238983952,6-12-01-15-017-20,6-12-01-15-999-01,16.03.2021 13:38:54,16.03.2021 13:39:17
357020141243622129,6-02-03-02-915-01,6-02-80-90-006-01,16.03.2021 13:39:11,16.03.2021 13:40:11
357020141243571847,6-12-01-12-999-01,6-12-01-12-045-23,16.03.2021 13:39:15,16.03.2021 13:40:16
357020141243554222,6-13-01-13-999-01,6-13-01-13-013-30,16.03.2021 13:39:17,16.03.2021 13:39:20
357020141243642509,6-13-20-02-022-01,6-13-66-24-999-01,16.03.2021 13:39:20,16.03.2021 13:41:00
357020141235164231,LPE_14,6-12-03-80-040-01,16.03.2021 13:39:21,16.03.2021 13:39:24
357020141243570710,6-02-01-06-888-01,6-02-01-06-055-30,16.03.2021 13:39:25,16.03.2021 13:39:27
357020141240870516,LPE_14,6-12-03-80-040-01,16.03.2021 13:39:26,16.03.2021 13:39:28
357020141235155451,LPE_14,6-12-03-80-040-01,16.03.2021 13:39:30,16.03.2021 13:39:32
357020141240060153,LPE_14,6-12-03-80-040-01,16.03.2021 13:39:33,16.03.2021 13:39:35
357020141237507692,LPE_02,6-13-66-12-999-01,16.03.2021 13:39:40,16.03.2021 13:39:41
357020141243642035,6-12-03-04-921-01,6-12-80-90-047-01,16.03.2021 13:39:44,16.03.2021 13:39:59
357020141239507010,LPE_02,6-13-66-12-999-01,16.03.2021 13:39:44,16.03.2021 13:39:47
357020141243650856,6-13-03-03-907-01,6-13-80-90-019-01,16.03.2021 13:39:45,16.03.2021 13:39:53
357020141243569264,6-12-08-01-888-01,6-12-01-33-999-01,16.03.2021 13:39:46,16.03.2021 13:39:53
357020141243639776,6-13-08-01-888-01,SPE_04,16.03.2021 13:39:46,16.03.2021 13:39:53
357020141243546456,6-13-01-13-998-01,6-13-01-13-026-30,16.03.2021 13:39:46,16.03.2021 13:40:22
357020141243570277,6-02-01-06-888-01,6-02-01-06-057-30,16.03.2021 13:39:48,16.03.2021 13:40:31
357020141243650184,6-13-03-03-907-01,6-13-80-90-019-01,16.03.2021 13:39:55,16.03.2021 13:39:57
357020141243485502,6-12-20-02-999-01,6-12-20-02-999-01,16.03.2021 13:39:56,16.03.2021 13:40:06
357020141243639967,6-12-03-04-921-01,6-12-80-90-047-01,16.03.2021 13:40:01,16.03.2021 13:40:03
357020141238409278,6-12-01-17-015-70,6-12-01-17-999-01,16.03.2021 13:40:01,16.03.2021 13:40:41
357020141243647429,6-12-03-04-920-01,6-12-80-90-046-01,16.03.2021 13:40:02,16.03.2021 13:40:15
357020141243650177,6-12-03-04-908-01,6-12-03-04-887-01,16.03.2021 13:40:04,16.03.2021 13:40:20
357020141243642813,6-02-03-02-915-01,6-02-80-90-006-01,16.03.2021 13:40:13,16.03.2021 13:40:14
357020141243622129,6-02-80-90-006-01,6-02-80-90-006-01,16.03.2021 13:40:16,16.03.2021 13:40:16
357020141243644497,6-12-03-04-920-01,6-12-80-90-046-01,16.03.2021 13:40:19,16.03.2021 13:40:21
357020141243649010,6-12-03-04-908-01,6-12-03-04-887-01,16.03.2021 13:40:23,16.03.2021 13:40:25
357020141243650993,6-02-80-80-002-01,6-02-20-01-074-01,16.03.2021 13:40:23,16.03.2021 13:40:51
357020141243652447,6-02-01-10-021-50,6-02-01-10-999-01,16.03.2021 13:40:24,16.03.2021 13:41:10
357020141243631718,6-13-01-03-999-01,6-13-01-03-045-22,16.03.2021 13:40:25,16.03.2021 13:40:26
357020141243632999,6-13-01-03-999-01,6-13-01-03-047-22,16.03.2021 13:40:28,16.03.2021 13:40:29
357020141234833060,6-12-01-19-050-10,6-12-01-20-999-01,16.03.2021 13:40:32,16.03.2021 13:41:46
357020141243557490,6-13-01-13-998-01,6-13-01-13-016-50,16.03.2021 13:40:38,16.03.2021 13:41:17
357020141243571694,6-12-01-12-999-01,U_CZMIRZAB,16.03.2021 13:40:39,16.03.2021 13:40:48
357020141243651464,6-13-03-03-907-01,6-13-80-90-019-01,16.03.2021 13:40:54,16.03.2021 13:41:01
357020141243629081,6-02-01-06-888-01,6-02-01-06-059-30,16.03.2021 13:40:55,16.03.2021 13:41:36
357020141243649478,6-13-03-03-907-01,6-13-80-90-019-01,16.03.2021 13:41:03,16.03.2021 13:41:05
357020141232914037,6-12-01-10-998-01,LPE_14,16.03.2021 13:41:13,16.03.2021 13:41:15
357020141240706112,6-12-01-10-998-01,LPE_14,16.03.2021 13:41:18,16.03.2021 13:41:21
357020141235151682,6-12-01-10-998-01,LPE_14,16.03.2021 13:41:23,16.03.2021 13:41:26
357020141243653109,6-02-03-06-999-01,6-02-01-16-888-01,16.03.2021 13:41:28,16.03.2021 13:42:39
357020141243653031,SPE_14,6-12-20-02-075-01,16.03.2021 13:41:33,16.03.2021 13:43:04
357020141243645616,6-13-20-02-024-01,6-13-66-60-004-01,16.03.2021 13:41:43,16.03.2021 13:44:15
357020141243618672,6-13-01-30-999-01,6-13-01-30-045-22,16.03.2021 13:41:52,16.03.2021 13:42:48
357020141243570130,6-13-08-01-888-01,6-13-01-03-051-23,16.03.2021 13:41:54,16.03.2021 13:41:56
357020141243644886,6-02-08-02-888-01,6-02-01-06-888-01,16.03.2021 13:41:59,16.03.2021 13:43:25
357020141241545086,6-12-01-20-998-01,6-12-01-20-998-01,16.03.2021 13:42:04,16.03.2021 13:42:08
357020141243652669,6-13-03-03-903-01,6-13-80-90-023-01,16.03.2021 13:42:11,16.03.2021 13:42:28
357020141240870080,6-12-01-23-045-70,6-12-01-24-998-01,16.03.2021 13:42:16,16.03.2021 13:43:39
357020141243651389,6-13-01-13-998-01,6-13-01-13-032-50,16.03.2021 13:42:19,16.03.2021 13:42:23
357020141243650634,6-12-03-03-082-01,6-13-01-13-998-01,16.03.2021 13:42:21,16.03.2021 13:44:45
357020141243571823,6-12-01-12-999-01,6-12-01-12-033-50,16.03.2021 13:42:22,16.03.2021 13:43:26
357020141243650849,6-02-03-02-915-01,6-02-80-90-006-01,16.03.2021 13:42:24,16.03.2021 13:42:24
357020141243653390,6-02-01-11-022-50,6-02-01-11-999-01,16.03.2021 13:42:27,16.03.2021 13:43:06
357020141243489906,6-12-20-02-999-01,6-12-80-80-031-01,16.03.2021 13:42:28,16.03.2021 13:42:48
357020141243647528,6-02-03-02-915-01,6-02-80-90-006-01,16.03.2021 13:42:29,16.03.2021 13:42:29
357020141243642141,6-13-03-03-903-01,6-13-80-90-023-01,16.03.2021 13:42:31,16.03.2021 13:42:34
357020141243072092,6-12-01-03-889-01,6-13-05-01-001-01,16.03.2021 13:42:33,16.03.2021 13:43:26
357020141243653222,6-12-03-02-087-01,6-12-01-05-999-01,16.03.2021 13:42:37,16.03.2021 13:44:54
357020141243644275,6-12-03-04-910-01,6-12-80-90-047-01,16.03.2021 13:42:38,16.03.2021 13:42:40
357020141243642561,6-12-03-04-910-01,6-12-80-90-047-01,16.03.2021 13:42:44,16.03.2021 13:42:46
357020141243645593,6-13-01-03-999-01,6-13-01-03-045-23,16.03.2021 13:42:45,16.03.2021 13:42:46
357020141234829230,6-12-01-20-048-10,6-12-01-20-998-01,16.03.2021 13:42:47,16.03.2021 13:43:14
357020141243571632,6-13-01-03-999-01,6-13-01-03-047-23,16.03.2021 13:42:48,16.03.2021 13:42:50
357020141243489258,6-12-20-02-999-01,6-12-80-80-031-01,16.03.2021 13:42:55,16.03.2021 13:43:00
357020141243639110,6-02-01-06-888-01,6-02-01-06-060-50,16.03.2021 13:42:57,16.03.2021 13:42:59
357020141237963894,6-12-01-18-040-60,6-12-01-18-998-01,16.03.2021 13:42:58,16.03.2021 13:43:37
357020141243653765,6-12-03-02-999-01,6-12-01-09-998-01,16.03.2021 13:42:58,16.03.2021 13:45:01
357020141237963894,6-12-01-18-040-60,6-12-01-18-998-01,16.03.2021 13:42:59,16.03.2021 13:43:37
357020141243486523,6-12-20-02-999-01,6-12-80-80-031-01,16.03.2021 13:43:08,16.03.2021 13:43:12
357020141232914037,LPE_14,6-12-03-80-040-01,16.03.2021 13:43:12,16.03.2021 13:43:15
357020141240046706,6-13-01-30-059-60,6-13-01-30-999-01,16.03.2021 13:43:14,16.03.2021 13:44:01
357020141240706112,LPE_14,6-12-03-80-040-01,16.03.2021 13:43:16,16.03.2021 13:43:18
357020141243485861,6-12-20-02-999-01,6-12-80-80-031-01,16.03.2021 13:43:18,16.03.2021 13:43:27
357020141235151682,LPE_14,6-12-03-80-040-01,16.03.2021 13:43:22,16.03.2021 13:43:25
357020141243556509,6-13-01-13-998-01,6-13-01-13-040-60,16.03.2021 13:43:25,16.03.2021 13:43:27
357020141243639172,6-02-01-06-888-01,6-02-01-06-076-20,16.03.2021 13:43:25,16.03.2021 13:44:08
357020141243642332,6-13-01-03-998-01,6-13-01-03-036-40,16.03.2021 13:43:25,16.03.2021 13:43:58
357020141243556509,6-13-01-13-998-01,6-13-01-13-040-60,16.03.2021 13:43:25,16.03.2021 13:43:27
357020141243653826,6-12-03-03-999-01,6-12-01-19-998-01,16.03.2021 13:43:28,16.03.2021 13:44:56
357020141242987465,6-12-01-17-889-01,6-13-05-01-001-01,16.03.2021 13:43:30,16.03.2021 13:43:30
357020141243072092,6-13-05-01-001-01,6-13-05-01-001-01,16.03.2021 13:43:32,16.03.2021 13:43:32
357020141243485601,6-12-20-02-999-01,6-12-80-80-031-01,16.03.2021 13:43:36,16.03.2021 13:43:40
357020141243454164,6-12-03-03-063-01,6-12-01-10-998-01,16.03.2021 13:43:45,16.03.2021 13:43:57
357020141243626660,6-02-08-02-888-01,6-02-01-06-888-01,16.03.2021 13:43:48,16.03.2021 13:43:51
357020141232700890,6-12-01-19-889-01,6-13-80-80-030-01,16.03.2021 13:43:57,16.03.2021 13:44:20
357020141243627865,6-02-08-02-888-01,6-02-01-06-888-01,16.03.2021 13:44:04,16.03.2021 13:44:06
357020141238017015,6-12-01-24-998-01,6-12-01-24-998-01,16.03.2021 13:44:06,16.03.2021 13:44:13
357020141243571816,6-12-01-12-999-01,6-12-01-12-032-50,16.03.2021 13:44:07,16.03.2021 13:45:39
357020141243619747,6-13-01-30-999-01,6-13-01-30-999-01,16.03.2021 13:44:10,16.03.2021 13:45:10
357020141240870080,6-12-01-24-998-01,6-12-01-24-998-01,16.03.2021 13:44:15,16.03.2021 13:44:19
357020141243642301,6-13-01-03-998-01,6-13-01-03-024-50,16.03.2021 13:44:18,16.03.2021 13:44:47
357020141243654168,6-13-03-01-999-01,6-13-01-07-998-01,16.03.2021 13:44:19,16.03.2021 13:46:59
357020141243654427,6-02-01-11-072-50,6-02-01-11-999-01,16.03.2021 13:44:24,16.03.2021 13:45:05
357020141240126958,6-12-01-20-019-20,6-12-01-20-999-01,16.03.2021 13:44:27,16.03.2021 13:44:48
357020141236539540,6-12-01-06-888-01,6-13-80-80-030-01,16.03.2021 13:44:27,16.03.2021 13:44:31
357020141243626660,6-02-01-06-888-01,6-02-01-06-080-20,16.03.2021 13:44:31,16.03.2021 13:45:11
357020141236601919,6-12-01-06-888-01,6-13-80-80-030-01,16.03.2021 13:44:36,16.03.2021 13:44:44
357020141243652256,6-12-03-04-909-01,6-12-80-90-047-01,16.03.2021 13:44:47,16.03.2021 13:45:20
357020141243643841,6-12-03-03-082-01,6-13-01-13-998-01,16.03.2021 13:44:48,16.03.2021 13:44:54
357020141242237164,6-12-01-24-044-22,6-12-01-24-998-01,16.03.2021 13:44:50,16.03.2021 13:45:14
357020141243492654,6-12-01-18-999-01,6-12-01-18-031-30,16.03.2021 13:44:50,16.03.2021 13:45:41
357020141236696847,6-12-01-06-888-01,6-13-80-80-030-01,16.03.2021 13:44:52,16.03.2021 13:44:56
357020141241919214,6-13-01-13-999-01,6-13-66-12-999-01,16.03.2021 13:44:55,16.03.2021 13:45:30
357020141243641366,6-12-03-02-087-01,6-12-01-05-999-01,16.03.2021 13:44:56,16.03.2021 13:44:58
357020141238668583,6-12-01-22-888-01,6-13-80-80-030-01,16.03.2021 13:45:02,16.03.2021 13:45:05
357020141243653475,6-12-03-02-999-01,6-12-01-09-998-01,16.03.2021 13:45:04,16.03.2021 13:45:08
357020141243634214,6-13-08-01-888-01,6-13-01-10-048-11,16.03.2021 13:45:15,16.03.2021 13:48:31
357020141243650887,6-12-03-04-909-01,6-12-80-90-047-01,16.03.2021 13:45:27,16.03.2021 13:45:29
357020141243618764,6-12-03-04-908-01,6-12-80-90-038-01,16.03.2021 13:45:28,16.03.2021 13:47:02
357020141243649133,6-02-20-01-011-01,6-02-01-04-888-01,16.03.2021 13:45:50,16.03.2021 13:46:45
357020141243649744,6-12-03-04-910-01,6-12-80-90-046-01,16.03.2021 13:45:51,16.03.2021 13:46:30
357020141243655301,6-02-01-11-062-70,6-02-01-11-999-01,16.03.2021 13:45:58,16.03.2021 13:46:58
357020141243490513,6-12-01-18-999-01,6-12-01-18-019-40,16.03.2021 13:46:00,16.03.2021 13:46:42
357020141243567772,6-13-01-04-999-01,6-13-01-04-045-23,16.03.2021 13:46:03,16.03.2021 13:46:41
357020141243650481,6-12-20-03-234-01,6-12-20-03-234-01,16.03.2021 13:46:04,16.03.2021 13:46:06
357020141240986033,6-12-01-24-043-70,6-12-01-24-999-01,16.03.2021 13:46:07,16.03.2021 13:46:42
357020141243627865,6-02-01-06-888-01,6-02-01-06-074-21,16.03.2021 13:46:07,16.03.2021 13:46:09
357020141243619747,6-13-01-30-999-01,6-13-01-30-049-22,16.03.2021 13:46:11,16.03.2021 13:46:13
357020141243645678,6-12-20-03-233-01,6-12-20-03-233-01,16.03.2021 13:46:11,16.03.2021 13:46:14
357020141243595119,6-12-01-12-998-01,6-12-01-12-043-22,16.03.2021 13:46:16,16.03.2021 13:47:33
357020141243648754,6-12-20-03-231-01,6-12-20-03-231-01,16.03.2021 13:46:17,16.03.2021 13:46:20
357020141243583895,6-12-01-02-999-01,6-12-01-02-027-10,16.03.2021 13:46:19,16.03.2021 13:46:44
357020108956252159,6-20-02-01-001-01,6-20-02-01-001-01,16.03.2021 13:46:29,16.03.2021 13:46:39
357020141243651426,6-12-03-04-910-01,6-12-80-90-046-01,16.03.2021 13:46:33,16.03.2021 13:46:34
357020108956252159,6-20-02-01-001-01,6-20-02-01-001-01,16.03.2021 13:46:43,16.03.2021 13:46:54
357020141240051519,6-13-01-30-046-70,6-13-01-30-998-01,16.03.2021 13:46:43,16.03.2021 13:47:29
357020141243631077,6-12-01-01-998-01,6-12-03-80-040-01,16.03.2021 13:46:53,16.03.2021 13:46:56
357020141243630049,6-12-01-01-998-01,6-12-03-80-040-01,16.03.2021 13:46:58,16.03.2021 13:47:02
357020141243558138,6-13-01-04-999-01,6-13-01-04-017-10,16.03.2021 13:47:01,16.03.2021 13:47:32
357020141243491992,6-12-01-18-999-01,6-12-01-18-037-30,16.03.2021 13:47:04,16.03.2021 13:47:52
357020141243617781,6-12-03-04-908-01,6-12-80-90-038-01,16.03.2021 13:47:05,16.03.2021 13:47:06
357020141239526219,6-12-01-01-998-01,6-12-03-80-040-01,16.03.2021 13:47:06,16.03.2021 13:47:10
357020141243654434,SPE_31,6-13-01-07-998-01,16.03.2021 13:47:06,16.03.2021 13:47:08
357020141243644886,6-02-01-06-888-01,6-02-01-06-080-10,16.03.2021 13:47:06,16.03.2021 13:47:08
357020141243572578,6-12-80-80-033-01,6-12-01-11-998-01,16.03.2021 13:47:20,16.03.2021 13:47:24
357020141243623706,6-12-03-04-909-01,6-12-80-90-047-01,16.03.2021 13:47:23,16.03.2021 13:47:42
357020141243572561,6-12-80-80-033-01,6-12-01-11-998-01,16.03.2021 13:47:26,16.03.2021 13:47:27
357020141241058302,6-12-01-24-019-20,6-12-01-24-999-01,16.03.2021 13:47:27,16.03.2021 13:47:49
357020108956269256,6-20-02-01-001-01,6-20-02-01-001-01,16.03.2021 13:47:30,16.03.2021 13:47:37
357020141243592989,6-12-01-02-999-01,6-12-01-02-027-30,16.03.2021 13:47:32,16.03.2021 13:48:09
357020108956269256,6-20-02-01-001-01,6-20-02-01-001-01,16.03.2021 13:47:40,16.03.2021 13:47:47
357020141243572707,6-12-80-80-033-01,6-12-01-11-998-01,16.03.2021 13:47:42,16.03.2021 13:47:42
357020141243572585,6-12-80-80-033-01,6-12-01-11-998-01,16.03.2021 13:47:45,16.03.2021 13:47:45
357020141243622617,6-12-03-04-909-01,6-12-80-90-047-01,16.03.2021 13:47:46,16.03.2021 13:47:48
357020141243548115,6-13-01-04-999-01,6-13-01-04-019-30,16.03.2021 13:47:50,16.03.2021 13:48:19
357020141243656902,6-02-01-11-026-70,6-02-01-11-999-01,16.03.2021 13:47:52,16.03.2021 13:48:36
357020141241847067,6-12-01-15-998-01,LPE_02,16.03.2021 13:47:54,16.03.2021 13:47:59
357020108956268525,6-20-02-01-001-01,6-20-02-01-001-01,16.03.2021 13:47:57,16.03.2021 13:48:04
357020141239349214,6-12-01-16-998-01,LPE_02,16.03.2021 13:48:02,16.03.2021 13:48:04
357020108956252159,6-20-02-01-001-01,6-20-02-01-001-01,16.03.2021 13:48:07,16.03.2021 13:48:14
357020141243626974,6-02-01-06-888-01,6-02-01-06-064-60,16.03.2021 13:48:08,16.03.2021 13:48:11
357020141243572271,6-12-01-12-998-01,6-12-01-12-047-22,16.03.2021 13:48:11,16.03.2021 13:49:26
357020141243490544,6-12-01-18-999-01,6-12-01-18-027-60,16.03.2021 13:48:11,16.03.2021 13:49:02
357020141240870080,6-12-01-24-998-01,LPE_14,16.03.2021 13:48:12,16.03.2021 13:48:15
357020141243655103,6-13-03-03-904-01,6-13-80-90-023-01,16.03.2021 13:48:12,16.03.2021 13:48:14
357020141238017015,6-12-01-24-998-01,LPE_14,16.03.2021 13:48:18,16.03.2021 13:48:20
357020141243651891,6-13-03-03-904-01,6-13-80-90-023-01,16.03.2021 13:48:20,16.03.2021 13:48:22
357020141243559159,6-12-01-02-999-01,6-12-01-02-013-20,16.03.2021 13:48:25,16.03.2021 13:48:57
357020141237762633,6-12-01-24-998-01,LPE_14,16.03.2021 13:48:26,16.03.2021 13:48:29
357020141238409278,6-12-01-17-999-01,6-12-03-80-043-01,16.03.2021 13:48:31,16.03.2021 13:49:53
357020141240031672,6-13-01-30-032-70,6-13-01-30-998-01,16.03.2021 13:48:33,16.03.2021 13:49:07
357020141243627971,6-12-03-03-067-01,6-13-01-12-999-01,16.03.2021 13:48:33,16.03.2021 13:50:17
357020141243626905,6-02-01-06-888-01,6-02-01-06-066-60,16.03.2021 13:48:33,16.03.2021 13:49:19
357020141243544308,6-13-01-04-999-01,6-13-01-04-021-30,16.03.2021 13:48:38,16.03.2021 13:49:25
357020141243651600,6-12-20-03-235-01,SPE_09,16.03.2021 13:49:00,16.03.2021 13:49:02
357020141205872654,6-12-01-24-889-01,6-12-01-24-889-01,16.03.2021 13:49:01,16.03.2021 13:49:06
357020141243552723,6-12-01-25-999-01,6-12-01-25-013-40,16.03.2021 13:49:02,16.03.2021 13:49:39
357020141243650481,6-12-20-03-234-01,6-12-44-13-999-01,16.03.2021 13:49:04,16.03.2021 13:50:47
357020141243589385,6-12-01-02-999-01,6-12-01-02-035-10,16.03.2021 13:49:11,16.03.2021 13:49:34
357020141243653215,6-12-03-04-910-01,6-12-80-90-046-01,16.03.2021 13:49:12,16.03.2021 13:49:49
357020141243609694,6-13-01-30-998-01,6-13-01-30-050-22,16.03.2021 13:49:15,16.03.2021 13:50:27
357020141243656636,6-02-03-03-999-01,6-02-01-08-999-01,16.03.2021 13:49:19,16.03.2021 13:49:40
357020141243626974,6-02-01-06-064-60,6-02-01-06-064-60,16.03.2021 13:49:21,16.03.2021 13:49:24
357020141243657787,6-02-01-11-022-22,6-02-01-11-999-01,16.03.2021 13:49:31,16.03.2021 13:50:00
357020141243652317,6-12-20-03-231-01,SPE_24,16.03.2021 13:49:49,16.03.2021 13:51:03
357020141243655936,6-12-03-04-910-01,6-12-80-90-046-01,16.03.2021 13:49:50,16.03.2021 13:49:52
357020141237762633,LPE_14,6-12-03-80-040-01,16.03.2021 13:49:52,16.03.2021 13:49:54
357020141239349214,LPE_02,6-12-03-80-043-01,16.03.2021 13:49:55,16.03.2021 13:49:58
357020141240870080,LPE_14,6-12-03-80-040-01,16.03.2021 13:49:56,16.03.2021 13:50:00
357020141243583550,6-12-01-25-999-01,6-12-01-25-031-20,16.03.2021 13:49:58,16.03.2021 13:50:35
357020141243649348,6-13-03-03-904-01,6-13-80-90-023-01,16.03.2021 13:50:00,16.03.2021 13:50:01
357020141241847067,LPE_02,6-12-03-80-043-01,16.03.2021 13:50:00,16.03.2021 13:50:02
357020141238017015,LPE_14,6-12-03-80-040-01,16.03.2021 13:50:02,16.03.2021 13:50:04
357020141243650078,6-12-20-03-232-01,6-12-44-32-999-01,16.03.2021 13:50:04,16.03.2021 13:51:38
357020141243646866,6-13-03-03-904-01,6-13-80-90-023-01,16.03.2021 13:50:04,16.03.2021 13:50:06
357020141243643322,6-02-01-06-888-01,6-02-01-06-071-40,16.03.2021 13:50:15,16.03.2021 13:50:17
357020141243616777,6-12-01-02-998-01,6-12-01-02-016-20,16.03.2021 13:50:16,16.03.2021 13:50:43
357020141243650634,6-13-01-13-998-01,6-13-01-13-038-60,16.03.2021 13:50:19,16.03.2021 13:51:46
357020141243601452,6-12-03-03-067-01,6-13-01-12-999-01,16.03.2021 13:50:19,16.03.2021 13:50:22
357020141243465627,6-12-01-13-999-01,6-12-01-13-041-23,16.03.2021 13:50:31,16.03.2021 13:51:26
357020141243608994,6-13-01-30-998-01,6-13-01-30-046-21,16.03.2021 13:50:32,16.03.2021 13:50:34
357020141243629135,6-13-01-05-999-01,6-13-01-05-051-40,16.03.2021 13:50:32,16.03.2021 13:51:03
357020141127723508,6-12-01-12-046-23,6-12-01-12-040-10,16.03.2021 13:50:36,16.03.2021 13:50:38
357020141243644534,6-13-20-02-022-01,6-13-66-23-999-01,16.03.2021 13:50:49,16.03.2021 13:52:39
357020141243651600,SPE_09,6-12-44-14-999-01,16.03.2021 13:50:49,16.03.2021 13:51:16
357020141240031856,6-13-01-30-042-70,6-13-01-30-998-01,16.03.2021 13:51:01,16.03.2021 13:51:54
357020141243599391,6-12-01-02-998-01,6-12-01-02-032-10,16.03.2021 13:51:04,16.03.2021 13:51:26
357020141243644961,6-12-03-04-909-01,6-12-80-90-047-01,16.03.2021 13:51:04,16.03.2021 13:51:21
357020141243657015,6-02-03-03-999-01,6-02-01-15-070-20,16.03.2021 13:51:09,16.03.2021 13:51:35
357020141243572219,6-12-01-12-998-01,6-12-01-12-046-23,16.03.2021 13:51:16,16.03.2021 13:52:06
357020141243639585,6-12-03-04-909-01,6-12-80-90-047-01,16.03.2021 13:51:23,16.03.2021 13:51:25
357020141243654595,6-13-03-03-907-01,6-13-80-90-018-01,16.03.2021 13:51:23,16.03.2021 13:51:27
357020141243659514,6-02-01-17-018-40,6-02-01-17-999-01,16.03.2021 13:51:25,16.03.2021 13:51:55
357020141243659187,6-12-03-02-999-01,6-13-01-07-998-01,16.03.2021 13:51:27,16.03.2021 13:54:03
357020141243565747,6-12-01-25-999-01,6-12-01-25-037-30,16.03.2021 13:51:33,16.03.2021 13:52:00
357020141243628886,6-13-01-05-999-01,6-13-01-05-041-60,16.03.2021 13:51:36,16.03.2021 13:52:05
357020141231771785,6-12-01-29-999-01,LPE_02,16.03.2021 13:51:37,16.03.2021 13:51:39
357020141241058302,6-12-01-24-999-01,LPE_14,16.03.2021 13:51:38,16.03.2021 13:51:41
357020141243653802,6-13-03-03-907-01,6-13-80-90-018-01,16.03.2021 13:51:41,16.03.2021 13:51:41
357020141240986033,6-12-01-24-999-01,LPE_14,16.03.2021 13:51:43,16.03.2021 13:51:45
357020141240126958,6-12-01-20-999-01,LPE_14,16.03.2021 13:51:46,16.03.2021 13:51:48
357020141243451583,6-12-01-13-999-01,6-12-01-13-041-22,16.03.2021 13:51:50,16.03.2021 13:52:38
357020141231724262,6-12-01-28-999-01,LPE_02,16.03.2021 13:51:53,16.03.2021 13:51:56
357020141231779347,6-12-01-27-999-01,LPE_02,16.03.2021 13:51:57,16.03.2021 13:52:00
357020141240046706,6-13-01-30-999-01,6-13-03-80-022-01,16.03.2021 13:52:03,16.03.2021 13:52:07
357020141240031672,6-13-01-30-998-01,6-13-03-80-022-01,16.03.2021 13:52:08,16.03.2021 13:52:12
357020141243643841,6-13-01-13-998-01,6-13-01-13-040-50,16.03.2021 13:52:14,16.03.2021 13:53:01
357020141243628886,6-13-01-05-041-60,6-13-01-05-041-60,16.03.2021 13:52:17,16.03.2021 13:52:20
357020141243576958,6-12-01-25-999-01,6-12-01-25-035-30,16.03.2021 13:52:21,16.03.2021 13:53:02
357020141243653130,6-12-20-03-235-01,6-12-44-29-999-01,16.03.2021 13:52:22,16.03.2021 13:53:32
357020141243654861,6-12-80-80-031-01,6-12-01-32-075-10,16.03.2021 13:52:26,16.03.2021 13:52:28
357020141243646026,6-13-20-02-025-01,6-13-66-60-007-01,16.03.2021 13:52:26,16.03.2021 13:53:00
357020141243654861,6-12-80-80-031-01,6-12-01-32-075-10,16.03.2021 13:52:26,16.03.2021 13:52:28
357020141243652379,6-12-20-03-231-01,6-12-44-28-999-01,16.03.2021 13:52:29,16.03.2021 13:54:17
